Age,Gender,EducationLevel,JobTitle,YearsOfExperience,Salary
26,Male,Bachelor's,Software Developer,2,60000
25,Female,Master's,Software Engineer,2,60000
24,Female,Bachelor's,Software Developer,2,55000
26,Male,Bachelor's,Software Developer,2,60000
25,Female,Master's,Software Engineer,2,60000
24,Female,Bachelor's,Software Developer,2,55000
26,Male,Bachelor's,Software Developer,2,60000
25,Female,Master's,Software Engineer,2,60000
24,Female,Bachelor's,Software Developer,2,55000
26,Male,Bachelor's,Software Developer,2,60000
25,Male,Bachelor's,Junior Web Developer,2,50000
32,Male,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
32,Female,Bachelor's,Junior Web Developer,2,45000
29,Male,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
32,Male,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
32,Female,Bachelor's,Junior Web Developer,2,45000
29,Male,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
26,Female,Bachelor's,Junior Web Developer,2,45000
24,Male,Bachelor's,Software Engineer,2,55000
26,Female,Bachelor's,Junior Software Developer,2,35000
26,Female,Bachelor's,Junior Software Developer,2,35000
26,Female,Bachelor's,Junior Software Developer,2,35000
26,Female,Bachelor's,Junior Software Developer,2,35000
26,Female,Bachelor's,Junior Software Developer,2,35000
26,Female,Bachelor's,Junior Software Developer,2,35000
26,Female,Bachelor's,Junior Software Developer,2,35000
26,Female,Bachelor's,Junior Software Developer,2,35000
27,Female,Bachelor's,Junior Software Developer,2,36000
27,Female,Bachelor's,Junior Software Developer,2,36000
27,Female,Bachelor's,Junior Software Developer,2,36000
27,Female,Bachelor's,Junior Software Developer,2,36000
27,Female,Bachelor's,Junior Software Developer,2,36000
27,Female,Bachelor's,Junior Software Developer,2,36000
27,Female,Bachelor's,Junior Software Developer,2,36000
27,Female,Bachelor's,Junior Software Developer,2,36000
28,Female,Bachelor's,Junior Software Developer,2,36000
28,Female,Bachelor's,Junior Software Developer,2,36000
28,Female,Bachelor's,Junior Software Developer,2,36000
28,Female,Bachelor's,Junior Software Developer,2,36000
28,Female,Bachelor's,Junior Software Developer,2,36000
28,Female,Bachelor's,Junior Software Developer,2,36000
28,Female,Bachelor's,Junior Software Developer,2,36000
28,Female,Bachelor's,Junior Software Developer,2,36000
28,Female,Bachelor's,Junior Software Developer,2,37000
28,Female,Bachelor's,Junior Software Developer,2,37000
28,Female,Bachelor's,Junior Software Developer,2,37000
28,Female,Bachelor's,Junior Software Developer,2,37000
28,Female,Bachelor's,Junior Software Developer,2,37000
28,Female,Bachelor's,Junior Software Developer,2,37000
28,Female,Bachelor's,Junior Software Developer,2,37000
28,Female,Bachelor's,Junior Software Developer,2,37000
28,Male,Bachelor's,Junior Web Developer,2,45000
27,Female,Master's,Web Developer,2,50000
26,Male,Master's,Junior Web Developer,2,48000
27,Female,Bachelor's,Web Developer,2,50000
25,Male,High School,Web Developer,2,45000
27,Male,Master's,Web Developer,2,50000
28,Male,High School,Junior Web Developer,2,43000
26,Male,Master's,Junior Web Developer,2,48000
27,Female,Bachelor's,Web Developer,2,50000
25,Male,High School,Web Developer,2,45000
27,Male,Master's,Web Developer,2,50000
28,Male,High School,Junior Web Developer,2,43000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
27,Male,Bachelor's,Junior Data Analyst,2,50000
28,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
27,Female,Bachelor's,Junior Software Engineer,2,48000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
27,Male,Bachelor's,Marketing Analyst,2,50000
27,Male,Bachelor's,Marketing Analyst,2,50000
27,Male,Bachelor's,Marketing Analyst,2,50000
27,Male,Bachelor's,Marketing Analyst,2,50000
27,Male,Bachelor's,Marketing Analyst,2,50000
27,Male,Bachelor's,Marketing Analyst,2,50000
27,Male,Bachelor's,Marketing Analyst,2,50000
27,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
26,Male,Bachelor's,Marketing Analyst,2,50000
27,Male,Bachelor's,Software Engineer,2,65000
27,Male,Bachelor's,Product Manager,2,65000
27,Male,Bachelor's,Software Engineer,2,65000
27,Female,Bachelor's,Product Manager,2,65000
27,Male,Bachelor's,Software Engineer,2,65000
26,Female,Master's,Software Engineer,2,75000
27,Male,Bachelor's,Software Engineer,2,70000
28,Female,Master's,Data Analyst,3,65000
29,Male,Master's,Software Developer,3,75000
29,Male,Master's,Data Scientist,3,75000
29,Male,Bachelor's,Marketing Analyst,3,50000
28,Female,Bachelor's,Software Engineer,3,125000
28,Male,Master's,Product Manager,3,130000
28,Male,Master's,Product Manager,3,130000
28,Male,Bachelor's,Software Engineer,3,125000
28,Male,Master's,Product Manager,3,130000
28,Male,Master's,Product Manager,3,130000
28,Male,Bachelor's,Software Engineer,3,125000
28,Male,Master's,Product Manager,3,130000
28,Male,Master's,Product Manager,3,130000
28,Male,Bachelor's,Software Engineer,3,125000
28,Male,Master's,Product Manager,3,130000
28,Male,Master's,Product Manager,3,130000
28,Male,Master's,Product Manager,3,130000
28,Male,Bachelor's,Software Engineer,3,125000
28,Male,Master's,Product Manager,3,130000
28,Male,Master's,Product Manager,3,130000
28,Male,Master's,Product Manager,3,130000
28,Male,Master's,Product Manager,3,130000
28,Male,Master's,Product Manager,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Female,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,135000
26,Female,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
24,Female,Bachelor's,Product Manager,3,125000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,135000
26,Female,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
25,Male,Bachelor's,Data Analyst,3,135000
26,Male,Bachelor's,Data Analyst,3,130000
26,Female,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
26,Male,Bachelor's,Data Analyst,3,130000
27,Female,Master's,Data Scientist,3,180000
26,Male,Bachelor's,Data Analyst,3,120000
26,Female,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Male,Bachelor's,Data Analyst,3,120000
26,Female,Bachelor's,Data Analyst,3,100000
26,Male,Bachelor's,Data Analyst,3,110000
26,Female,Bachelor's,Data Analyst,3,100000
26,Male,Bachelor's,Data Analyst,3,110000
26,Female,Bachelor's,Data Analyst,3,100000
26,Male,Bachelor's,Data Analyst,3,110000
26,Female,Bachelor's,Data Analyst,3,100000
26,Male,Bachelor's,Data Analyst,3,110000
26,Female,Bachelor's,Data Analyst,3,100000
26,Male,Bachelor's,Data Analyst,3,110000
27,Female,Master's,Full Stack Engineer,3,100000
26,Female,Master's,Back end Developer,3,90000
26,Female,Master's,Back end Developer,3,90000
29,Male,Bachelor's,Full Stack Engineer,3,90000
29,Male,Bachelor's,Front end Developer,3,80000
29,Female,Bachelor's,Back end Developer,3,85000
27,Female,Master's,Full Stack Engineer,3,95000
27,Female,Master's,Full Stack Engineer,3,100000
27,Male,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
28,Female,Bachelor's,Front end Developer,3,80000
28,Female,Master's,Back end Developer,3,90000
27,Female,Master's,Full Stack Engineer,3,100000
27,Male,Bachelor's,Front end Developer,3,80000
27,Female,Master's,Full Stack Engineer,3,100000
28,Female,Bachelor's,Front end Developer,3,80000
29,Female,Bachelor's,Front end Developer,3,85000
29,Male,Bachelor's,Front end Developer,3,80000
28,Female,Master's,Back end Developer,3,90000
27,Female,Master's,Full Stack Engineer,3,100000
27,Male,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
27,Female,Master's,Full Stack Engineer,3,100000
28,Female,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
28,Female,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
27,Female,Master's,Full Stack Engineer,3,100000
27,Male,Bachelor's,Front end Developer,3,80000
28,Female,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
27,Female,Master's,Full Stack Engineer,3,100000
27,Male,Bachelor's,Front end Developer,3,80000
27,Male,Bachelor's,Front end Developer,3,80000
29,Female,Master's,Back end Developer,3,90000
27,Male,Bachelor's,Back end Developer,3,85000
29,Female,Master's,Back end Developer,3,90000
27,Male,Bachelor's,Back end Developer,3,85000
29,Female,Master's,Back end Developer,3,90000
27,Male,Bachelor's,Back end Developer,3,85000
29,Female,Master's,Back end Developer,3,90000
27,Male,Bachelor's,Back end Developer,3,85000
29,Female,Master's,Back end Developer,3,90000
27,Male,Bachelor's,Back end Developer,3,85000
29,Female,Master's,Back end Developer,3,90000
27,Male,Bachelor's,Back end Developer,3,85000
29,Female,Master's,Back end Developer,3,90000
27,Female,Bachelor's,Back end Developer,3,80000
27,Female,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
27,Male,Bachelor's,Back end Developer,3,80000
29,Female,Bachelor's,Software Developer,3,65000
27,Male,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
26,Male,Bachelor's,Back end Developer,3,75072
26,Male,Bachelor's,Back end Developer,3,75072
26,Female,Master's,Front end Developer,3,72649
27,Male,High School,Back end Developer,3,68611
26,Male,Master's,Full Stack Engineer,3,68472
28,Male,Bachelor's,Software Developer,3,75000
27,Female,Bachelor's,Software Engineer,3,65000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
26,Male,Master's,Front end Developer,3,73640
26,Female,Master's,Front end Developer,3,73218
28,Female,Bachelor's,Senior Project Engineer,3,70397
26,Male,Master's,Full Stack Engineer,3,70216
28,Female,Bachelor's,Senior Project Engineer,3,70397
26,Male,Master's,Full Stack Engineer,3,70216
26,Male,Master's,Front end Developer,3,73640
26,Female,Master's,Front end Developer,3,73218
28,Female,Bachelor's,Senior Project Engineer,3,70397
26,Male,Master's,Full Stack Engineer,3,70216
28,Female,Bachelor's,Senior Project Engineer,3,70397
26,Male,Master's,Full Stack Engineer,3,70216
26,Male,Master's,Front end Developer,3,73640
26,Female,Master's,Front end Developer,3,73218
26,Male,Master's,Full Stack Engineer,3,91397
26,Male,Bachelor's,Front end Developer,3,67556
26,Male,Master's,Full Stack Engineer,3,88678
29,Male,Bachelor's,Front End Developer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
29,Male,Bachelor's,Front End Developer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
27,Female,Bachelor's,Software Engineer,3,70000
34,Male,Bachelor's,Junior Web Developer,3,50000
28,Male,Master's,Web Developer,3,55000
26,Female,Bachelor's,Web Developer,3,55000
28,Male,Bachelor's,Web Developer,3,55000
34,Male,Bachelor's,Junior Web Developer,3,50000
34,Male,Bachelor's,Junior Web Developer,3,50000
34,Male,Bachelor's,Junior Web Developer,3,50000
34,Male,Bachelor's,Junior Web Developer,3,50000
34,Male,Bachelor's,Junior Web Developer,3,50000
28,Male,Master's,Web Developer,3,55000
26,Female,Bachelor's,Web Developer,3,55000
28,Male,Bachelor's,Web Developer,3,55000
34,Male,Bachelor's,Junior Web Developer,3,50000
34,Male,Bachelor's,Junior Web Developer,3,50000
34,Male,Bachelor's,Junior Web Developer,3,50000
34,Male,Bachelor's,Junior Web Developer,3,50000
28,Male,Bachelor's,Software Engineer,3,60000
26,Male,Bachelor's,Software Developer,3,60000
26,Male,Bachelor's,Software Developer,3,60000
26,Male,Bachelor's,Software Developer,3,60000
26,Male,Bachelor's,Software Developer,3,60000
